instrument_code,instrument_name,market_code,topic_role,topic_name,topic_parent,topic_enabled,topic_level,topic_role_in_hierarchy,topic_weight_in_hierarchy,stock_topic_weight,topic_description,group_status,mapping_status,research_version
6449,鈺邦,TPE,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6451,訊芯-KY,TPE,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.9,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6531,愛普*,TPE,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.0,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6642,富致,TWO,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6715,嘉基,TPE,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.8,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6799,來頡,TPE,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6821,聯寶,TWO,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.8,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6831,邁科,TPE,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
8040,九暘,TWO,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
8042,金山電,TWO,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
8299,群聯,TWO,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.8,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
8358,金居,TWO,SECONDARY,其他 AI伺服器供應鏈,AI運算與伺服器,Y,B,補充,0.5,0.7,AI 伺服器零組件、機櫃、滑軌、電源、線材、網通或工業電腦等，具有 AI 伺服器實際訂單／產品，但沒有更精確細題材。,啟用,MATCHED,topic-universe-mapping.v1
6419,京晨科,TWO,PRIMARY,其他 AI視覺,AI視覺,Y,D,補充,0.5,1.2,有 AI 視覺產品或服務，但無法歸入機器視覺、視覺檢測或 AI 影像辨識。,啟用,MATCHED,topic-universe-mapping.v1
2379,瑞昱,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
2388,威盛,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.3,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
2401,凌陽,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
2454,聯發科,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.5,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3094,聯傑,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3257,虹冠電,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.3,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3288,點晶,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.1,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3527,聚積,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3529,力旺,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.5,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3556,禾瑞亞,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3588,通嘉,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
5274,信驊,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.5,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
5302,太欣,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.0,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
5351,鈺創,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
5471,松翰,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6129,普誠,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.3,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6138,茂達,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6243,迅杰,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.2,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6291,沛亨,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.1,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6415,矽力-KY,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6462,神盾,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6526,達發,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.5,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6531,愛普*,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6643,M31,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.5,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6695,芯鼎,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.3,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6799,來頡,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.3,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6906,現觀科,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
8016,矽創,TPE,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.4,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
8024,佑華,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.1,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
8040,九暘,TWO,PRIMARY,其他 IC設計,IC設計,Y,D,補充,0.5,1.3,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
2399,映泰,TPE,SECONDARY,其他 IC設計,IC設計,Y,D,補充,0.5,0.5,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
3035,智原,TPE,SECONDARY,其他 IC設計,IC設計,Y,D,補充,0.5,0.8,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
4919,新唐,TPE,SECONDARY,其他 IC設計,IC設計,Y,D,補充,0.5,0.8,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
6719,力智,TPE,SECONDARY,其他 IC設計,IC設計,Y,D,補充,0.5,0.7,有實際 IC 設計產品，但不符合 ASIC、MCU、RISC-V 或其他已命名細題材；例如驅動 IC、網通 IC、音訊 IC、一般邏輯 IC。,啟用,MATCHED,topic-universe-mapping.v1
2375,凱美,TPE,SECONDARY,其他動元件,,,,,,0.7,,,UNMAPPED_TOPIC,topic-universe-mapping.v1
2360,致茂,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.5,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
2493,揚博,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.2,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
3055,蔚華科,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.3,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
3167,大量,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.2,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
3498,陽程,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.3,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
3535,晶彩科,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.3,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
4542,科嶠,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.3,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
4556,旭然,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.3,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
4577,達航科技,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.2,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
5498,凱威,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.3,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
5536,聖暉*,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6196,帆宣,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6207,雷科,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6215,和椿,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6223,旺矽,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6510,精測,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6515,穎崴,TPE,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.5,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6613,朋億*,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6654,天正國際,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.2,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
6667,信紘科,TWO,PRIMARY,其他半導體設備,半導體設備與製程,Y,X,補充,0.5,1.4,晶圓製造、封裝測試、清洗、檢測、再生晶圓、量測等設備，但無法歸入先進封裝設備或設備零組件。,啟用,MATCHED,topic-universe-mapping.v1
